OptIndex	Step	X_0	X_1	X_2	X_3	X_4	X_5	X_6	X_7	X_8	X_9	X_10	X_11	X_12	X_13	X_14	X_15	X_16	X_17	X_18	X_19	X_20	X_21	X_22	X_23	X_24	X_25	X_26	X_27	X_28	X_29	X_30	X_31	X_32	X_33	X_34	X_35	X_36	X_37	X_38	X_39	X_40	X_41	X_42	X_43	X_44	X_45	X_46	X_47	X_48	X_49	X_50	X_51	X_52	X_53	X_54	X_55	X_56	X_57	X_58	X_59	X_60	X_61	X_62	X_63	X_64	X_65	X_66	X_67	X_68	X_69	X_70	X_71	X_72	X_73	X_74	X_75	X_76	X_77	X_78	X_79	X_80	X_81	X_82	X_83	X_84	X_85	X_86	X_87	X_88	X_89	X_90	X_91	X_92	X_93	X_94	X_95	X_96	X_97	X_98	X_99
0	0	-1.64885233884494653e+00	-1.75439350373352720e+00	1.06883908492852742e+00	2.20680770309819696e+00	1.34054602022264668e+00	2.50326273660088328e+00	1.11559780271632625e+00	2.16734999192746303e+00	-1.74323034268267429e+00	-2.34841656345095462e+00	3.43327042625441947e-01	-1.35719329015048751e+00	2.45549574130482950e+00	2.66828908433811751e+00	1.89889197508523511e+00	9.21771067449843384e-01	-3.79765349167572819e-01	-1.40113357077316958e+00	-2.02995442699155682e+00	-2.69878512923982949e+00	1.89037555288550507e+00	-2.43581795017515290e+00	2.70636609903397396e+00	2.29190013908095569e+00	1.30265682458082233e+00	-4.26465542673210962e-01	-1.52382387797715824e+00	-1.94959152599189744e+00	-1.88727201148320933e+00	-1.53842887150855612e+00	-2.49298963077955360e+00	2.37654912847022803e+00	-1.41000567853339920e+00	1.20461664051594486e+00	-4.62469000728604418e-01	2.38422502550114190e+00	-3.18015012237321260e-02	7.94516322283295939e-01	8.89493109493636025e-01	-1.71505087198509543e+00	-2.15943788592778629e+00	2.41383388002036542e-01	2.75568151757879942e+00	2.90976694508007405e+00	2.19082289362414162e+00	-2.56204477010403320e+00	2.20480760368345319e+00	-1.90234912935546907e+00	2.62382443540655697e+00	1.54429353977275685e+00	-2.13331084149928252e+00	-1.05043248616295548e+00	-2.29248954278829409e+00	2.42815145055547577e+00	-5.19169972012718084e-01	1.64913511538155166e+00	-2.26453788501335573e+00	-3.51121109425328981e-01	-1.45294457796076371e+00	1.65084513922843801e+00	1.01611141968935570e+00	-2.05429622796301103e+00	-1.90967506320815916e+00	-1.77297862500402337e+00	6.63729607657795317e-02	-6.69155332526859548e-02	2.65837065307590503e+00	2.51032248059373586e+00	1.61331078275524864e+00	-2.03477567111007041e+00	1.51600018116474722e+00	1.32767359460909362e+00	-7.19498458271904257e-02	-1.17262976404072261e+00	-1.25861942931200055e+00	-1.95032418896089421e+00	-2.02763291106836352e+00	2.19300953622978589e+00	5.56046701309008018e-01	-1.35111784138959790e+00	-1.54728363468780050e+00	-1.42629430274456098e-01	-6.93442274747245874e-02	-2.48004118693932751e+00	2.39895435273515290e+00	-1.03351705858481568e+00	-4.79906834175346186e-01	2.00197232215782517e+00	1.59208392610608485e+00	-1.69898166953343344e+00	-1.46933984001458917e+00	1.15109366906639821e+00	1.62385128494597097e+00	-1.74853457711811622e+00	-1.81674709441227389e+00	-9.79802743353088479e-01	-1.86888962246329271e+00	2.17086940519342919e+00	6.90486815219480521e-01	-3.82261239631538530e+00
0	1	-2.63711660641871060e+00	-3.05813109431333308e+00	1.08995195442258885e+00	2.81199433716399927e+00	1.44582141107043549e+00	1.82743510210324200e+00	1.38063140122087380e+00	1.56345639485380117e+00	-8.62602406909228514e-01	-1.48092569925652295e+00	4.83689307556687154e-01	-1.35962514856394723e+00	1.61768431685392944e+00	2.02290518462443547e+00	1.58431071078441787e+00	9.44242333433698899e-01	-2.62949940438712615e-01	-8.44996772474397195e-01	-1.07917526333434566e+00	-1.46821469568851870e+00	2.61480343895844847e+00	-2.01194757376158728e+00	1.59353957369755728e+00	1.67838143889341040e+00	1.21824734720343653e+00	-2.53431790939786183e-01	-9.13362650308372603e-01	-1.65325505886456625e+00	-1.91201338818690147e+00	-9.30337411472687670e-01	-2.52737692217051135e+00	1.90039499784348354e+00	-1.08237657367221995e+00	1.01014392643435280e+00	-4.60548124233058243e-01	1.31714551342866359e+00	2.06840080481987820e-01	7.73659680012500073e-01	7.13001945514804336e-01	-2.37703036480648144e+00	-1.66708248133110182e+00	4.66908549369323911e-01	1.75363081857772385e+00	1.57468117624146120e+00	1.52910400161517979e+00	-2.06286862817658401e+00	2.18112999207446201e+00	-1.50798264862465503e+00	1.86514494690201493e+00	1.12686580081742393e+00	-1.82041890716918497e+00	-5.70991564309805355e-01	-1.48442599353740823e+00	1.64772589500553224e+00	-3.30240265402390376e-01	9.13159219517865495e-01	-1.66449575187694920e+00	-1.18798666559273902e-01	-1.31079808726684788e+00	1.39791162231085164e+00	8.35571994287328756e-01	-1.70932871960200750e+00	-9.85757419542067193e-01	-1.06615674157724083e+00	2.07510373416459726e-01	-7.97036688677971866e-02	1.68882833121615894e+00	1.59155227699313939e+00	1.24361684705197084e+00	-2.94784410883788839e+00	1.32587512203579672e+00	1.14689219925793640e+00	2.55815076560100968e-02	-8.22814942423899520e-01	-7.47545516094116347e-01	-1.25900905973746102e+00	-3.06720251165156466e+00	1.19349692623380532e+00	6.78175608124556906e-01	-8.41657355117602313e-01	-1.01889411769235183e+00	-2.00599153231221933e-02	-4.80585301507678100e-02	-1.47106078263884021e+00	1.53668020017065921e+00	-6.14290992738784736e-01	-4.89641638985817085e-01	1.46147231905662034e+00	1.07831224994359420e+00	-8.30684732782328017e-01	-1.12884997229010864e+00	1.22299098134506434e+00	1.06928773644454056e+00	-2.12866068943298048e+00	-2.32186517363117861e+00	-6.63726007524941486e-01	-1.49715669457466949e+00	1.44300444955611362e+00	5.85948242826374144e-01	-3.61008461819052373e+00
0	2	-2.35574231263269196e+00	-2.68097377797027292e+00	1.40235601125544784e+00	2.77653492732029017e+00	1.54915672498110335e+00	2.00604442683572826e+00	1.39557974171173238e+00	1.81534913040493961e+00	-7.16252320387872565e-01	-1.56355527806324734e+00	4.59320408060396035e-01	-1.25993582643768609e+00	1.35566635075839947e+00	2.02936027221259607e+00	1.33791008425996982e+00	9.25537057006468045e-01	-1.68381465437003580e-01	-6.19692873537324274e-01	-1.14961939504535482e+00	-1.66344771418408488e+00	2.39048256996166408e+00	-1.76909332208184211e+00	1.39034676543504343e+00	1.37537971177552465e+00	1.08110536017395176e+00	-1.22181656564804147e-01	-6.52467338163448707e-01	-1.83622963022430241e+00	-2.23361557751773487e+00	-7.07680288642582589e-01	-2.65086452587847354e+00	2.21098460692714349e+00	-9.21920185346414067e-01	8.39463950366459710e-01	-4.34183486709800781e-01	1.23244086023365473e+00	2.99439725963755732e-01	7.43468545802967173e-01	5.49282746711803993e-01	-2.58887397690849763e+00	-1.61678565225475701e+00	6.21164272015336971e-01	1.63384727302609356e+00	1.43147659634366775e+00	1.46365180050334631e+00	-2.36137050826503581e+00	2.33944059978254293e+00	-1.22499939523045809e+00	1.90621423417420433e+00	8.41765983788721583e-01	-2.10537042475747826e+00	-3.55619594996023580e-01	-1.14731336380064608e+00	1.67880388280382586e+00	-2.36554416724207517e-01	6.56054266981233036e-01	-1.87918454021622705e+00	-2.13691913771387743e-02	-1.18789667462391835e+00	1.22286245611809585e+00	7.15109256195224474e-01	-2.00943251346361595e+00	-8.32205384659162939e-01	-8.28771114748078963e-01	2.67564993007277485e-01	-8.77081786154083332e-02	1.56502229496143763e+00	1.27275767790762506e+00	8.76743229987453354e-01	-2.80790776357169136e+00	1.34919850879022740e+00	1.01706601865263391e+00	9.97034371598992109e-02	-6.20027096868424388e-01	-5.10250537556692363e-01	-1.12888021488349599e+00	-2.69901876606862334e+00	1.05545841583927169e+00	6.67441803319068327e-01	-5.66406951471730924e-01	-7.56068690293386858e-01	4.95874729249806134e-02	-3.52494060209987137e-02	-1.12498481655673332e+00	1.53164369519603283e+00	-4.18614989291817285e-01	-5.08114688612516519e-01	1.17643645300612665e+00	8.52630742238743689e-01	-4.85303482848727430e-01	-9.87660448341706187e-01	1.18651443738560047e+00	8.23939116716503106e-01	-2.28348877314433141e+00	-2.47515695562558102e+00	-3.93941932495390779e-01	-1.23896332193779335e+00	1.19129870162331475e+00	4.19216530259441833e-01	-3.39301307327421320e+00
0	3	-2.43416372758276145e+00	-2.96381807548306275e+00	1.66687126017768716e+00	2.67831211710117101e+00	1.65108609253975214e+00	2.18333279912924860e+00	1.44325577952793371e+00	2.00830658274680518e+00	-6.57893012161335444e-01	-1.76796606122810052e+00	4.25258187101304364e-01	-1.11792871537563410e+00	1.26948255314992076e+00	2.02087840550386488e+00	1.20218686910997530e+00	8.67964675888909132e-01	-7.10200529206026915e-02	-4.66711551114501244e-01	-1.35583123888809132e+00	-2.00214616297106041e+00	2.46081290724239077e+00	-1.74044911603363039e+00	1.33049929404198020e+00	1.20257088026467862e+00	9.28283115169515671e-01	-2.93733335133611329e-03	-4.83110798892444460e-01	-1.81640171926002392e+00	-2.11713446231505298e+00	-5.10807453418153701e-01	-2.59923330291269394e+00	2.27564086966166323e+00	-6.89909726391406353e-01	6.74001811847543486e-01	-4.08335326225428452e-01	1.35820103601406794e+00	3.81705514118545919e-01	6.95777112697630984e-01	3.94193409061867617e-01	-2.18407205734282828e+00	-1.60962340020887629e+00	8.01863020772992874e-01	1.71653460117804579e+00	1.53094419923632974e+00	1.45260923384751961e+00	-2.45430762954175030e+00	2.33795657001039503e+00	-9.71155195159597584e-01	1.92819084772074278e+00	6.48233088508066158e-01	-2.19543890283174381e+00	-1.30696200132758095e-01	-9.75005517049622683e-01	1.77748899906821967e+00	-1.13654453880722026e-01	5.06532346007080969e-01	-2.06335388756402782e+00	1.09069852185590760e-01	-1.06056313349811182e+00	1.07129447050072302e+00	5.70293440614226821e-01	-2.09743739158397569e+00	-7.90582585431434115e-01	-7.10033834941159681e-01	2.99146650323793950e-01	-9.54869928659352607e-02	1.59113088295000127e+00	1.09763896602768218e+00	6.39588849345962718e-01	-2.74606991678702883e+00	1.35432007303658741e+00	9.28537101744116078e-01	1.67131390940580965e-01	-4.65170535557287990e-01	-3.56189189216092161e-01	-1.21692750669694316e+00	-2.83463601552419098e+00	9.92904748719226848e-01	6.32818795555665004e-01	-3.65235084609978222e-01	-5.79761985274553027e-01	9.92568265248446047e-02	-2.43099868748992039e-02	-9.64443209545567504e-01	1.64974284605678601e+00	-2.42404656559662118e-01	-5.29389599945382150e-01	9.76362015519203430e-01	7.11251635950151284e-01	-2.84442963215596589e-01	-9.06572690133677805e-01	1.08186335069997486e+00	6.85529838107442391e-01	-2.01844335649037188e+00	-2.21453157149960855e+00	-9.56029616635942769e-02	-1.04258608151419452e+00	1.03830378956031044e+00	2.54391788733889401e-01	-3.12840198116014401e+00
0	4	-2.40074557794416688e+00	-2.89497850140525292e+00	1.83851178999669296e+00	2.78619527959626989e+00	1.68984015409565713e+00	2.17153044521560235e+00	1.53912346794907884e+00	1.95726087656434289e+00	-6.23634991350894063e-01	-1.85622915731809091e+00	4.32953888329799197e-01	-1.00351037400541587e+00	1.29333334514558906e+00	1.98230220736329743e+00	1.17794466581759605e+00	8.04779316860007699e-01	3.21765297264541006e-03	-3.92133434341090881e-01	-1.44723436614427658e+00	-2.12367752321555781e+00	2.54589117348679572e+00	-1.80005887341107407e+00	1.35687217353988987e+00	1.15444036314967624e+00	8.21320343493801341e-01	7.33284577051264291e-02	-4.27776195452431229e-01	-1.75263774466179045e+00	-2.01068900646735127e+00	-4.48401614372876955e-01	-2.57454240085303176e+00	2.15930726010819285e+00	-4.55112155257884843e-01	5.49493759782362257e-01	-4.00579076208273321e-01	1.52983221566762628e+00	4.63930438323756911e-01	6.42785004561926221e-01	3.21369138868641768e-01	-2.24520790774386780e+00	-1.74468945427982991e+00	9.79098636172935688e-01	1.86500879723803870e+00	1.71095183530900252e+00	1.47948353077535288e+00	-2.31077035780737905e+00	2.32795487899945241e+00	-8.05634383676450461e-01	1.86185251705093258e+00	5.90321934677982330e-01	-2.11897397292243062e+00	5.60050391000155301e-02	-9.49976569206696042e-01	1.81755577988579731e+00	3.09732205016765988e-02	4.61396101185487462e-01	-2.04189640544688888e+00	2.58426404480163519e-01	-9.62425738869788105e-01	9.68639931315492086e-01	4.56126895091911844e-01	-1.97842785042813762e+00	-8.16212596175544314e-01	-6.89565649598827379e-01	3.02652905891364898e-01	-1.02659026425254402e-01	1.65088065010177254e+00	1.05542695432423450e+00	5.74409669712201421e-01	-2.82488550962934148e+00	1.32781697128948650e+00	9.00022854847116527e-01	2.12812546553091564e-01	-3.80160863067371291e-01	-2.92943454828625272e-01	-1.32726419348064417e+00	-2.81430861100004970e+00	1.03955043562430505e+00	6.00980455696194404e-01	-2.61783059111073690e-01	-5.02350202547246161e-01	1.21497821280608362e-01	-1.69011553634694466e-02	-9.57658662119222681e-01	1.73847146914502226e+00	-9.54489766515012328e-02	-5.45670617002770530e-01	8.81849294341895407e-01	6.54820327692828830e-01	-2.22955541882403574e-01	-8.76108567908177149e-01	9.65886325563671599e-01	6.74500025325405983e-01	-2.04126497716467137e+00	-2.30369106923084255e+00	8.01966779628762727e-02	-9.42811435160507916e-01	9.67606101127288176e-01	1.58331844224992246e-01	-2.87960376108247429e+00
0	5	-2.48061690452943040e+00	-3.12183766876461899e+00	1.86884743529370034e+00	2.67702636146272788e+00	1.74684369938734751e+00	2.09269322593102425e+00	1.66259258097832796e+00	1.84725226465484904e+00	-5.94080182982718807e-01	-1.75547351780230421e+00	5.37010313007317275e-01	-8.20418646215528069e-01	1.38000978340575853e+00	1.95462466331036122e+00	1.19806556021791200e+00	6.92372964205866692e-01	1.38556851332152509e-01	-3.06200998467428764e-01	-1.33664566336322621e+00	-1.91604520395851496e+00	2.32859360085043843e+00	-1.84211981738876718e+00	1.46820680949953264e+00	1.16195392199473413e+00	6.69211622930586447e-01	1.86821825231352628e-01	-4.28340080963738545e-01	-1.77576972263848631e+00	-2.13078271242882922e+00	-5.08213783589198553e-01	-2.53610779666226316e+00	2.29115660968773183e+00	4.01542216263977569e-02	3.02606454318968487e-01	-4.33136525987347476e-01	1.73637084329464098e+00	7.22682984364057202e-01	5.22101232700465379e-01	2.45594871627799194e-01	-2.29915855116296752e+00	-1.92555903913116100e+00	1.46777961269740231e+00	2.07923209222829941e+00	1.97791747061848189e+00	1.62825961061442315e+00	-2.29026341152319635e+00	2.31052649044128078e+00	-4.91473771988165609e-01	1.72731848938469135e+00	5.93332328405366871e-01	-2.16631720235438641e+00	3.82810421479716334e-01	-1.03211771269303809e+00	1.81253550351000259e+00	4.32414993031748296e-01	4.70358766987653276e-01	-1.96615670213643501e+00	5.80934194950977423e-01	-7.70317415589088061e-01	7.78200134803614052e-01	2.79676562659531447e-01	-1.91377158077415421e+00	-9.73135847205137905e-01	-7.21597401861152066e-01	2.83267595651799098e-01	-1.23544272996382487e-01	1.68964648357562619e+00	1.10280561204104832e+00	6.03035446843608436e-01	-2.63141524049748021e+00	1.32087150903455330e+00	9.00470481198560324e-01	2.94943226521410806e-01	-2.59129539832645750e-01	-2.42935276152062174e-01	-1.39552806895123838e+00	-2.80937113233696012e+00	1.17804020238255225e+00	5.68796095210119645e-01	-1.30156003847131968e-01	-4.26937430451624023e-01	1.40770958421597064e-01	-3.41227255854785992e-03	-1.09313966686412889e+00	1.77480474204779104e+00	2.48112939955197315e-01	-5.73883619044139093e-01	7.79737648877187328e-01	6.02843112963944661e-01	-2.20208353507993809e-01	-8.33376182167245849e-01	7.43648339043710971e-01	7.22471163331857458e-01	-2.10072158934668840e+00	-2.43086761680577101e+00	4.17939244085747064e-01	-8.18147741827007668e-01	8.66806886002354116e-01	5.90527817549256345e-02	-2.30342046787866428e+00
0	6	-2.44495634521322991e+00	-2.98292841574269341e+00	1.80508391980947569e+00	2.70871707896411928e+00	1.71500321932485544e+00	2.10067878734314428e+00	1.65376377521968521e+00	1.85875158053232759e+00	-6.04724659923882246e-01	-1.67525558682252496e+00	6.19884042399152291e-01	-7.25830185119095250e-01	1.41572307553798660e+00	1.97097623773801311e+00	1.22069430194864115e+00	6.40542535283523229e-01	2.18902862730174896e-01	-2.79498354481849232e-01	-1.24748304536499366e+00	-1.74575394033711118e+00	2.38115859580466127e+00	-1.88680013560001369e+00	1.52244976437940749e+00	1.20006455165744685e+00	6.08774026314095940e-01	2.39967184497968444e-01	-4.62219976758257489e-01	-1.77964129999312659e+00	-2.15039165794935361e+00	-5.71255078441244679e-01	-2.57809784168935296e+00	2.38370149402877685e+00	4.36048677976523025e-01	1.41777744020343099e-01	-4.89043741208307681e-01	1.74857767425177579e+00	9.44540168972659799e-01	4.47970976811187804e-01	2.24788424720659769e-01	-2.20626531422543515e+00	-1.95891210487785017e+00	1.80005473120843251e+00	2.12386737725481556e+00	2.00416642486214869e+00	1.68398621513049385e+00	-2.32367749736724383e+00	2.36241551599949329e+00	-2.63531777121835065e-01	1.69372878039061980e+00	6.16196937376904952e-01	-2.23736407296559303e+00	5.77886589227883052e-01	-1.12074096845858073e+00	1.83656024879115232e+00	7.57966642611003771e-01	5.14782975859897518e-01	-1.99803959238898154e+00	7.76845038360160389e-01	-6.35266704447358777e-01	6.54787409582329727e-01	1.92113264589671984e-01	-1.93398213694926424e+00	-1.07790064225780124e+00	-7.51707648401647943e-01	2.62736594117041922e-01	-1.43570617158604752e-01	1.67008796781593460e+00	1.17317943577053430e+00	6.87157120360743501e-01	-2.72903667280946838e+00	1.28576335743344239e+00	9.26137978453819399e-01	3.47992410124491169e-01	-1.96510123556874194e-01	-2.40973879299640870e-01	-1.35544411047926028e+00	-2.88998930487938477e+00	1.24355976970767612e+00	5.78000239065818100e-01	-7.22392895094542270e-02	-4.06750451888503395e-01	1.43008301987130215e-01	4.77329153958247661e-03	-1.22323447266066965e+00	1.77891335638720482e+00	4.93545635532478988e-01	-5.85370604734224975e-01	7.47088872867176512e-01	5.85972720569147731e-01	-2.60409539036551674e-01	-7.99864694824562905e-01	6.15966546159928074e-01	7.49815006522849936e-01	-2.04534377081379848e+00	-2.39013136623887767e+00	6.44789461282073484e-01	-7.58135929633342975e-01	8.11132592780300032e-01	3.91191538874581940e-02	-1.87647513085011908e+00
0	7	-2.46618629700520575e+00	-3.08982776984639429e+00	1.62384456689575418e+00	2.71020912941387726e+00	1.64279736989799141e+00	2.13065650074875634e+00	1.54366450313620951e+00	1.92088515817548311e+00	-6.53156528232739841e-01	-1.69859425368401595e+00	7.08271049202512604e-01	-6.37306272053460909e-01	1.39902378915271686e+00	2.01182005323969060e+00	1.24756816540937265e+00	6.30248499264042583e-01	3.02919106332056043e-01	-2.98263439507537975e-01	-1.26346743823010765e+00	-1.76908678739509728e+00	2.39256840170896723e+00	-1.87259473484491545e+00	1.53805680910561793e+00	1.27720070435477795e+00	6.14186983743602810e-01	2.64137917790887300e-01	-5.39273444926584578e-01	-1.73001189192550942e+00	-1.98851556011043962e+00	-6.31999191995441856e-01	-2.59942425430523638e+00	2.38730378775441077e+00	1.12145476038993053e+00	-3.55979001680493679e-02	-6.37674676619054637e-01	1.65665123826573701e+00	1.23573954453100443e+00	3.98622906978415459e-01	2.49136539949623509e-01	-2.25971733151682663e+00	-2.00320663858538817e+00	1.87232141392181184e+00	2.06842691587425653e+00	1.81829711537048344e+00	1.56409619544337453e+00	-2.30524679079048100e+00	2.44607472092757350e+00	1.69345677888390334e-01	1.75489194347495658e+00	6.46469039698717607e-01	-2.23181628353102202e+00	7.69253380659422170e-01	-1.25156705175981942e+00	1.99199012515015750e+00	1.26731538025600221e+00	6.44776690596555291e-01	-2.12514352800951478e+00	9.72130869419634225e-01	-4.13562255538931889e-01	4.90812602979929735e-01	1.31698886943291738e-01	-1.92174569303856946e+00	-1.11531802829312832e+00	-7.73159564185805670e-01	2.27570547849299365e-01	-1.87633333711480055e-01	1.63238701916932261e+00	1.29460187575329067e+00	8.33174957774326819e-01	-2.69541490250518390e+00	1.29178656158058169e+00	9.88435912559724073e-01	4.21764886421634122e-01	-1.39221448736435410e-01	-2.90823843413233085e-01	-1.22171151460343186e+00	-2.71125898430112588e+00	1.30603960249185391e+00	6.55534774304513013e-01	-4.20310628214105308e-02	-4.27697054974431057e-01	1.28541405201972353e-01	1.28994117188965772e-02	-1.40328913645002262e+00	1.86345230115543758e+00	8.05472065656623548e-01	-5.66354594537997635e-01	7.62111963292682604e-01	5.84701014892852755e-01	-3.75175785066395151e-01	-7.33153677664527992e-01	4.81753346601825172e-01	7.54615516933529684e-01	-2.04686709161833358e+00	-2.47126378857118523e+00	8.60870919982676841e-01	-6.88821815706604168e-01	7.62789160128806598e-01	8.27422601256269930e-02	-1.22244268976876236e+00
0	8	-2.46623560161792366e+00	-3.02917616422001990e+00	1.60364958151470449e+00	2.65830678149601685e+00	1.63818834462010954e+00	2.08514373433338340e+00	1.52681786045316770e+00	1.87775673141431088e+00	-6.60104247225062668e-01	-1.72559502364376782e+00	7.40892629393596347e-01	-6.02726340312143449e-01	1.37855938495654073e+00	2.00039982558344187e+00	1.26026338016016259e+00	6.47181308967781477e-01	3.31634260316380991e-01	-3.17159485937076047e-01	-1.28274165882635272e+00	-1.81446649360043266e+00	2.36175798373111734e+00	-1.85307796448243334e+00	1.52684442966749878e+00	1.30265156607468335e+00	6.47904915163957096e-01	2.59923853248765158e-01	-5.72236911623935862e-01	-1.74155359117995356e+00	-2.00777258668687919e+00	-6.61763287247739695e-01	-2.56531018335986571e+00	2.45814419788867822e+00	1.38444343352267696e+00	-6.41865612823123155e-02	-7.30902963741484002e-01	1.66815831359657518e+00	1.29288875536993686e+00	4.11818531745139216e-01	2.70018834575409539e-01	-2.27808993631090351e+00	-1.99735975622749207e+00	1.76588012912954140e+00	2.03445308361371646e+00	1.76455247366777845e+00	1.51507428226134833e+00	-2.30982125099291924e+00	2.44946000366207040e+00	4.63887676078588884e-01	1.76741495991088748e+00	6.64458150104249801e-01	-2.22397313853747658e+00	8.00794627353047739e-01	-1.29992861702869722e+00	2.05750166549811819e+00	1.46452608798918016e+00	7.25703885211075983e-01	-2.10929925328020129e+00	1.04082046818809704e+00	-2.87544589667450556e-01	4.15161046483688234e-01	1.20707447838281717e-01	-1.89761931397385175e+00	-1.09036613875632415e+00	-7.70974224588234947e-01	2.10185119619518024e-01	-2.17350026552789427e-01	1.63835686617821374e+00	1.33425421022525748e+00	8.82077941962756018e-01	-2.66526528358483050e+00	1.30712932166169726e+00	1.02118463459394326e+00	4.58603148869807131e-01	-1.19584201601817125e-01	-3.26300797690774358e-01	-1.22073880899393261e+00	-2.84713443263332389e+00	1.28110618396890086e+00	7.09621378157569427e-01	-3.92412217329705937e-02	-4.50201840335432424e-01	1.17541979333627589e-01	1.49124655589808475e-02	-1.45459950727336218e+00	1.91592784984345821e+00	9.18239080722299872e-01	-5.35514000547536617e-01	7.83831806572542367e-01	5.86574939273271978e-01	-4.37788207833685272e-01	-6.92893506811595117e-01	4.27297148605312038e-01	7.44216735253058981e-01	-2.06388148942397409e+00	-2.49997479171981807e+00	9.15607813529804360e-01	-6.52076186797902801e-01	7.50996034458537132e-01	1.19184904168206485e-01	-8.98262094925141863e-01
0	9	-2.46632771331934864e+00	-3.05989550144841616e+00	1.59905813801350605e+00	2.70826417339989867e+00	1.62209427591257982e+00	2.01742670334192375e+00	1.52804999701660638e+00	1.78748591394255385e+00	-6.57575409663014754e-01	-1.72458015286578181e+00	8.01550718437752496e-01	-5.33577189278325648e-01	1.34395332074657503e+00	1.96116813114903144e+00	1.28067168542747778e+00	7.00791550528521046e-01	3.73843791724657315e-01	-3.51860592650255932e-01	-1.25580303940970706e+00	-1.79424931278212108e+00	2.40632924962868655e+00	-1.85363264440471287e+00	1.50564831351340600e+00	1.32582937367249287e+00	7.40126455173536923e-01	2.40951943937300961e-01	-6.14221069423985022e-01	-1.75947987402063299e+00	-2.09371614129671579e+00	-7.00408150210824254e-01	-2.60690934830287402e+00	2.54202839629492816e+00	1.57854561229271106e+00	1.06809432976280455e-02	-9.35077191753253101e-01	1.76588038972736272e+00	1.27712667573888372e+00	4.86131440252555502e-01	3.08556070338335264e-01	-2.22223102392012750e+00	-1.91097621652669747e+00	1.61701791260665528e+00	1.97879789904881909e+00	1.77110469587289665e+00	1.52008136647195680e+00	-2.32846837654924022e+00	2.54470929526866296e+00	1.19969165508840980e+00	1.75409130361138565e+00	7.03517754073734958e-01	-2.23532817737881651e+00	7.74201303162883825e-01	-1.36832168135585097e+00	2.09509690286358596e+00	1.64314483216187668e+00	8.96756006528503402e-01	-2.02921108500413805e+00	1.12868691910697394e+00	-6.47335933966891597e-03	2.71169624975850287e-01	1.12076029330608978e-01	-1.89054933578369355e+00	-1.03981354444130369e+00	-7.62362433655496718e-01	1.74926815582440026e-01	-2.92610194079920560e-01	1.67469746339687120e+00	1.37460328018484734e+00	9.28298831910209232e-01	-2.73224973712853458e+00	1.32232503518073030e+00	1.08265186103871436e+00	5.33355050916324291e-01	-8.74645646062544441e-02	-3.95050325639075883e-01	-1.24718145399911751e+00	-2.73203453509666438e+00	1.29607240431141224e+00	8.04209396544736888e-01	-3.82099334417093442e-02	-5.03379396930877632e-01	9.44968130618304425e-02	1.59818987092423710e-02	-1.49425751416394581e+00	1.95981133851252576e+00	1.06274204712684561e+00	-4.39562126226722139e-01	8.31460541658303076e-01	5.89383085135303686e-01	-5.53880248374685191e-01	-6.05669924904395529e-01	3.20286373706713590e-01	7.18600186718054923e-01	-2.03869991993468336e+00	-2.44323959241137434e+00	9.63861162010573813e-01	-5.74278071580319516e-01	7.43529503398017266e-01	2.00925284125100245e-01	-2.65545631600731524e-01
